x-axis,2
second,Volt
-44.601563E+00,+966.269E-03
-44.593750E+00,+966.269E-03
-44.585938E+00,+958.229E-03
-44.578125E+00,+966.269E-03
-44.570313E+00,+966.269E-03
-44.562500E+00,+958.229E-03
-44.554688E+00,+958.229E-03
-44.546875E+00,+966.269E-03
-44.539063E+00,+982.349E-03
-44.531250E+00,+966.269E-03
-44.523438E+00,+958.229E-03
-44.515625E+00,+974.309E-03
-44.507813E+00,+958.229E-03
-44.500000E+00,+958.229E-03
-44.492188E+00,+966.269E-03
-44.484375E+00,+974.309E-03
-44.476563E+00,+966.269E-03
-44.468750E+00,+966.269E-03
-44.460938E+00,+958.229E-03
-44.453125E+00,+942.148E-03
-44.445313E+00,+966.269E-03
-44.437500E+00,+958.229E-03
-44.429688E+00,+966.269E-03
-44.421875E+00,+966.269E-03
-44.414063E+00,+974.309E-03
-44.406250E+00,+958.229E-03
-44.398438E+00,+974.309E-03
-44.390625E+00,+974.309E-03
-44.382813E+00,+974.309E-03
-44.375000E+00,+966.269E-03
-44.367188E+00,+966.269E-03
-44.359375E+00,+966.269E-03
-44.351563E+00,+966.269E-03
-44.343750E+00,+966.269E-03
-44.335938E+00,+966.269E-03
-44.328125E+00,+958.229E-03
-44.320313E+00,+966.269E-03
-44.312500E+00,+958.229E-03
-44.304688E+00,+958.229E-03
-44.296875E+00,+950.188E-03
-44.289063E+00,+958.229E-03
-44.281250E+00,+958.229E-03
-44.273438E+00,+950.188E-03
-44.265625E+00,+966.269E-03
-44.257813E+00,+942.148E-03
-44.250000E+00,+958.229E-03
-44.242188E+00,+942.148E-03
-44.234375E+00,+950.188E-03
-44.226563E+00,+942.148E-03
-44.218750E+00,+942.148E-03
-44.210938E+00,+942.148E-03
-44.203125E+00,+950.188E-03
-44.195313E+00,+950.188E-03
-44.187500E+00,+958.229E-03
-44.179688E+00,+934.108E-03
-44.171875E+00,+942.148E-03
-44.164063E+00,+926.068E-03
-44.156250E+00,+926.068E-03
-44.148438E+00,+926.068E-03
-44.140625E+00,+934.108E-03
-44.132813E+00,+934.108E-03
-44.125000E+00,+950.188E-03
-44.117188E+00,+942.148E-03
-44.109375E+00,+934.108E-03
-44.101563E+00,+934.108E-03
-44.093750E+00,+934.108E-03
-44.085938E+00,+926.068E-03
-44.078125E+00,+934.108E-03
-44.070313E+00,+926.068E-03
-44.062500E+00,+942.148E-03
-44.054688E+00,+950.188E-03
-44.046875E+00,+934.108E-03
-44.039063E+00,+934.108E-03
-44.031250E+00,+926.068E-03
-44.023438E+00,+926.068E-03
-44.015625E+00,+942.148E-03
-44.007813E+00,+942.148E-03
-44.000000E+00,+934.108E-03
-43.992188E+00,+958.229E-03
-43.984375E+00,+982.349E-03
-43.976563E+00,+958.229E-03
-43.968750E+00,+982.349E-03
-43.960938E+00,+974.309E-03
-43.953125E+00,+958.229E-03
-43.945313E+00,+934.108E-03
-43.937500E+00,+934.108E-03
-43.929688E+00,+861.746E-03
-43.921875E+00,+845.666E-03
-43.914063E+00,+813.505E-03
-43.906250E+00,+749.183E-03
-43.898438E+00,+733.103E-03
-43.890625E+00,+749.183E-03
-43.882813E+00,+813.505E-03
-43.875000E+00,+837.626E-03
-43.867188E+00,+877.827E-03
-43.859375E+00,+877.827E-03
-43.851563E+00,+861.746E-03
-43.843750E+00,+861.746E-03
-43.835938E+00,+861.746E-03
-43.828125E+00,+869.786E-03
-43.820313E+00,+861.746E-03
-43.812500E+00,+853.706E-03
-43.804688E+00,+861.746E-03
-43.796875E+00,+837.626E-03
-43.789063E+00,+829.585E-03
-43.781250E+00,+829.585E-03
-43.773438E+00,+821.545E-03
-43.765625E+00,+845.666E-03
-43.757813E+00,+853.706E-03
-43.750000E+00,+853.706E-03
